x_1 x_2 v_1 v_2 r1 r2 height x0_bias y0_bias
-1.23852 -0.154105 0.123749 -0.014786 0.597034 -0.713564 0.0663743 -1.2664 -0.0434679
-0.894024 0.0936166 0.310821 0.641953 1.76273 0.289731 0.050366 -0.894024 0.0936166
-0.52224 0.0255437 -0.095453 -0.125341 -1.18543 0.880037 0.050366 -0.894024 0.0936166
-0.847429 -0.162689 -0.403118 -0.00298545 0.814456 0.521096 0.0499751 -0.847429 -0.162689
-1.13787 -0.0671521 -0.0901668 0.277764 0.980701 0.401638 0.0499751 -0.847429 -0.162689
-0.789675 0.0837624 0.441921 0.185053 0.340997 -0.226267 0.052061 -0.789675 0.0837624
-0.623136 0.126149 0.0358513 -0.241393 -0.000315642 -0.786939 0.052061 -0.789675 0.0837624
-0.542771 -0.229367 -0.189002 -0.16939 0.0894064 -0.134025 0.0747197 -0.542771 -0.229367
-0.819945 0.0439335 -0.602714 0.318287 -0.680054 -1.74597 0.0747197 -0.542771 -0.229367
-1.40079 0.355022 0.166391 -0.235141 2.60172 0.368021 0.0894633 -1.40079 0.355022
-0.845388 -0.100498 0.475333 -0.389571 -0.512657 -1.7069 0.0894633 -1.40079 0.355022
-0.566894 -0.131093 0.217429 -0.00476346 0.698363 0.242312 0.0676128 -0.566894 -0.131093
-0.358302 -0.171201 -0.121283 -0.13844 -1.47898 -1.04276 0.0676128 -0.566894 -0.131093
-0.540937 0.253494 -0.176015 -0.254533 0.0807977 -1.33077 0.0650872 -0.540937 0.253494
-0.791848 -0.209154 -0.0618788 -0.258573 0.0854962 -0.19397 0.0650872 -0.540937 0.253494
-0.794191 -0.160852 0.28058 0.515595 -1.18658 -0.472063 0.0484708 -0.794191 -0.160852
-0.802543 0.109878 -0.553696 0.323029 0.565262 0.733116 0.0484708 -0.794191 -0.160852
-1.41896 -0.0638414 0.625033 -0.398268 -1.46233 1.23453 0.0843348 -1.41896 -0.0638414
-0.852776 -0.418103 0.175767 -0.308409 -0.0541614 -0.0139329 0.0843348 -1.41896 -0.0638414
-1.1109 -0.373321 -0.669842 0.53975 -0.0804969 0.415516 0.0474302 -1.1109 -0.373321
-1.20748 0.0166109 0.169264 0.301079 -1.16531 -0.098603 0.0474302 -1.1109 -0.373321
-1.02545 0.0534745 -0.105609 0.253777 -2.22255 0.0627221 0.0443234 -1.02545 0.0534745
