x_1 x_2 v_1 v_2 r1 r2 height x0_bias y0_bias
2.15343 -2.24918 -0.407242 0.783878 0.414755 0.890176 0.385116 2.65984 -2.18264
2.30842 -2.28172 -0.444225 -1.31077 -0.488763 -0.905434 0.370601 2.30842 -2.28172
2.03579 -2.76593 0.470536 0.610879 -0.518958 0.846082 0.370601 2.30842 -2.28172
2.64578 -1.88177 -0.615597 0.834342 0.512367 -0.879904 0.382733 2.64578 -1.88177
1.5764 -1.30293 -0.600049 -0.0685005 1.67423 -0.689358 0.382733 2.64578 -1.88177
2.22947 -1.80663 0.775822 -0.709642 0.991686 1.47528 0.365821 2.22947 -1.80663
1.87414 -2.51061 -0.650949 -0.108943 0.794613 0.861988 0.365821 2.22947 -1.80663
1.97086 -1.78013 -0.53101 1.60833 -0.87144 2.53669 0.361022 1.97086 -1.78013
2.00307 -1.40716 -0.479841 -1.02355 0.265434 -0.607071 0.361022 1.97086 -1.78013
1.768 -1.99844 1.08156 -0.181555 -0.594561 0.87761 0.370553 1.768 -1.99844
2.27795 -1.96379 -0.714999 -0.113147 0.509453 0.221937 0.370553 1.768 -1.99844
1.70657 -1.4644 0.27758 0.0236197 -0.759577 0.930066 0.373523 1.70657 -1.4644
2.4268 -2.31717 0.902634 -1.11581 0.0857534 0.6628 0.373523 1.70657 -1.4644
2.82582 -2.45859 -0.191323 -0.0642542 -0.138367 -1.03449 0.389491 2.82582 -2.45859
2.19957 -2.12646 -0.32308 0.615754 -0.513593 -0.451976 0.389491 2.82582 -2.45859
2.18005 -2.34039 -0.0120118 -0.604511 -1.11565 -1.03289 0.361721 2.18005 -2.34039
2.52076 -2.70533 0.495415 0.264958 -0.531026 -0.248541 0.361721 2.18005 -2.34039
2.53103 -2.23592 -0.107871 1.14247 2.78147 0.655897 0.375596 2.53103 -2.23592
1.74013 -2.24779 -1.00569 -0.375545 1.61087 -0.201701 0.375596 2.53103 -2.23592
1.68461 -1.78914 0.790668 1.21525 1.09964 -0.0600938 0.373568 1.68461 -1.78914
1.79984 -1.03421 -0.0670578 0.0105128 -0.537846 -0.906818 0.373568 1.68461 -1.78914
1.84655 -1.79021 -0.0673528 -1.29633 -0.82056 3.21864 0.361622 1.84655 -1.79021
2.12307 -1.99948 0.0603078 0.611843 -0.256002 -2.46168 0.361622 1.84655 -1.79021
1.84936 -1.65659 -0.951226 0.598383 -0.0175862 2.04916 0.360166 1.84936 -1.65659
1.44458 -1.81896 0.479913 -0.513712 -0.352882 0.227969 0.360166 1.84936 -1.65659
1.49257 -1.48169 0.0439376 0.997275 -1.17789 -0.374399 0.382201 1.49257 -1.48169
1.86958 -0.517342 0.391567 0.63202 -0.620685 -0.331641 0.382201 1.49257 -1.48169
1.80522 -0.438198 0.578909 -0.21671 0.761671 -0.101854 0.36107 1.80522 -0.438198
2.18606 -0.182738 0.29355 0.517693 -0.766623 -0.483716 0.36107 1.80522 -0.438198
1.94637 -0.544511 -1.80761 -0.525921 0.558405 -0.437069 0.354233 1.94637 -0.544511
1.61902 -1.52916 0.524514 -1.60149 1.04646 -0.938774 0.354233 1.94637 -0.544511
2.3123 -2.88131 0.527678 -0.446035 -0.0976924 -0.936922 0.365087 2.3123 -2.88131
3.11014 -2.92679 0.944717 -0.0760267 1.02243 1.44951 0.365087 2.3123 -2.88131
2.56524 -2.57101 -1.38695 0.426445 -0.596508 0.674391 0.374867 2.56524 -2.57101
1.94638 -2.27255 0.912104 0.421406 -1.74891 -0.359241 0.374867 2.56524 -2.57101
2.37803 -1.94465 -0.207803 0.341524 -0.837603 0.218685 0.365933 2.37803 -1.94465
1.9276 -2.11538 0.0678931 0.708276 -2.18332 0.455338 0.365933 2.37803 -1.94465
2.27021 -1.55388 0.214346 0.874627 -0.401055 -0.414693 0.360136 2.27021 -1.55388
1.98101 -1.89971 -0.923796 -0.820865 0.96413 0.779805 0.360136 2.27021 -1.55388
1.74661 -2.57453 0.838798 0.0502978 1.12574 -2.13205 0.362836 1.74661 -2.57453
2.75465 -2.43848 0.661897 0.213711 1.05793 -0.26628 0.362836 1.74661 -2.57453
2.79741 -2.67739 -0.544425 0.139244 -1.35228 1.49313 0.38506 2.79741 -2.67739
2.15165 -3.09794 -0.302599 -0.210956 -1.24839 -0.301906 0.38506 2.79741 -2.67739
2.73034 -3.3914 0.419828 -0.701886 0.385167 -0.569625 0.379791 2.73034 -3.3914
2.72138 -3.2047 -0.808942 0.420216 0.962864 1.94434 0.379791 2.73034 -3.3914
2.34727 -2.34345 0.0253896 0.935922 -1.0508 -1.09091 0.361776 2.34727 -2.34345
2.16005 -2.23544 -0.836384 -0.600562 -1.00033 -0.18997 0.361776 2.34727 -2.34345
1.89006 -2.06157 0.892522 1.24902 0.105449 0.9367 0.352906 1.89006 -2.06157
2.11227 -1.80251 -0.51273 -0.872466 -0.227205 -1.74683 0.352906 1.89006 -2.06157
2.5799 -2.59859 1.0594 -0.849038 -0.21167 0.101535 0.37033 2.5799 -2.59859
2.85314 -3.57222 -0.136677 -0.22472 0.256042 1.87321 0.37033 2.5799 -2.59859
2.64017 -3.31729 0.438462 1.34227 1.12537 0.509182 0.371932 2.64017 -3.31729
2.56322 -1.56586 -1.1024 1.00868 -0.678909 -0.518497 0.371932 2.64017 -3.31729
1.50909 -1.85704 -1.18146 -0.599461 -0.677373 -0.231579 0.378511 1.50909 -1.85704
